,Country_Year,Data.Health.Birth Rate,Data.Health.Death Rate,Data.Health.Fertility Rate,"Data.Health.Life Expectancy at Birth, Female","Data.Health.Life Expectancy at Birth, Male","Data.Health.Life Expectancy at Birth, Total",Data.Health.Population Growth,Data.Infrastructure.Mobile Cellular Subscriptions,Data.Infrastructure.Mobile Cellular Subscriptions per 100 People,Data.Infrastructure.Telephone Lines,Data.Infrastructure.Telephone Lines per 100 People,Data.Rural Development.Agricultural Land,Data.Rural Development.Agricultural Land Percent,Data.Rural Development.Arable Land,Data.Rural Development.Arable Land Percent,Data.Rural Development.Land Area,Data.Rural Development.Rural Population,Data.Rural Development.Rural Population Growth,Data.Rural Development.Surface Area,Data.Urban Development.Population Density,Data.Urban Development.Urban Population Percent,Data.Urban Development.Urban Population Percent Growth,Country.Code,Country.GDP,Country.Population,Emissions.Production.CH4,Emissions.Production.N2O,Emissions.Production.CO2.Cement,Emissions.Production.CO2.Coal,Emissions.Production.CO2.Gas,Emissions.Production.CO2.Oil,Emissions.Production.CO2.Flaring,Emissions.Production.CO2.Other,Emissions.Production.CO2.Total,Emissions.Global Share.CO2.Cement,Emissions.Global Share.CO2.Coal,Emissions.Global Share.CO2.Gas,Emissions.Global Share.CO2.Oil,Emissions.Global Share.CO2.Flaring,Emissions.Global Share.CO2.Total
232,Indonesia_2001,21.521,6.786,2.484,69.3,65.3,67.2512195121951,1.44228644021455,3669327.0,1.75617395682249,6662605.0,3.18878458790817,471770.0,26.0420519218137,0.0981149025825747,11.3161511837798,1811570.0,121180266,-0.622527931749067,1910930.0,115.335702180981,42.002,4.36541211881514,IDN,1185220000000.0,214427424,320.53,65.77,18.462,64.629,61.162,149.856,9.233,0.0,303.341,2.47,0.71,1.28,1.44,3.4,1.19
233,Indonesia_2002,21.477,6.735,2.475,69.634,65.635,67.5857317073171,1.44056075348501,6520947.0,3.07634834492977,7218938.0,3.40563540363856,477000.0,26.3307517788438,0.0952963374301024,11.1505489713343,1811570.0,121285207,0.0865616083429788,1910930.0,117.009208035019,42.782,3.28058226279941,IDN,1244250000000.0,217357792,429.43,69.4,18.137,66.665,59.764,156.843,9.409,0.0,310.818,2.3,0.71,1.21,1.51,3.28,1.19
234,Indonesia_2003,21.468,6.687,2.474,69.961,65.965,67.9142682926829,1.43695765717751,11700000.0,5.44089160681318,7750035.0,3.60402567384687,468810.0,25.8786577388674,0.0933833712447995,11.0848600937309,1811570.0,121354706,0.0572857128419635,1904570.0,118.702719188328,43.566,3.25291515601338,IDN,1309810000000.0,220309472,337.56,68.91,17.811,89.49,62.662,162.447,8.031,0.0,340.441,2.1,0.87,1.23,1.52,2.79,1.24
235,Indonesia_2004,21.465,6.642,2.479,70.281,66.289,68.2363170731707,1.43467256451759,18495251.0,8.47839679492621,8058139.0,3.69392661233253,494060.0,27.2724763602842,0.1027112087244,12.3682772401839,1811570.0,121391491,0.0303073751401165,1904570.0,120.417989368338,44.353,3.22500539096748,IDN,1381840000000.0,223285664,414.98,71.85,19.047,82.216,61.886,173.895,7.35,0.0,344.394,2.1,0.75,1.17,1.58,2.36,1.2
236,Indonesia_2006,21.376,6.55,2.493,70.894,66.912,68.8544390243903,1.42994132263022,46909972.0,20.897088256074,13507830.0,6.01736269759537,492460.0,27.1841551803132,0.0977633282040328,12.1143538477674,1811570.0,121361110,-0.0243886945134655,1904570.0,123.915112857908,45.937,3.16907658053599,IDN,1555180000000.0,229318272,434.29,75.03,19.047,111.641,57.426,152.499,6.093,0.0,346.706,1.82,0.91,1.04,1.36,1.83,1.13
237,Indonesia_2008,21.037,6.454,2.49,71.464,67.479,69.4229024390244,1.42278858545122,93386881.0,40.4319806338415,19529507.0,8.45532734745122,510000.0,28.1523761157449,0.0952493074422856,12.1441622460076,1811570.0,121196052,-0.0828190545041524,1904570.0,127.498693398544,47.528,3.11177361250925,IDN,1793470000000.0,235469744,283.75,77.43,20.542,121.845,60.313,158.303,5.291,0.0,366.293,1.8,0.92,1.03,1.41,1.46,1.14
238,Indonesia_2009,20.767,6.407,2.479,71.731,67.737,69.6852926829268,1.40611363343169,140578243.0,60.0137248638744,30378071.0,12.9685871439526,520000.0,28.7043834905634,0.0969077095671163,12.5305674083806,1811570.0,121040638,-0.128315839622836,1904570.0,129.304133431223,48.327,3.07325382882765,IDN,1886330000000.0,238620544,370.09,81.67,19.437,128.274,64.541,181.26,8.445,0.0,401.957,1.66,0.98,1.12,1.65,2.3,1.27
239,Indonesia_2010,20.435,6.362,2.46,71.987,67.977,69.9330975609756,1.37513131526288,163676961.0,68.9204184042257,34809627.0,14.6574938994318,536000.0,29.5875952902731,0.0993739048185118,13.0273740457173,1811570.0,120823832,-0.179278964016159,1904570.0,131.094516910746,49.124,3.01086172308657,IDN,2015860000000.0,241834224,276.33,80.53,19.437,153.077,73.73,195.674,10.014,0.0,451.931,1.56,1.1,1.19,1.73,2.73,1.36
240,Indonesia_2011,20.051,6.323,2.434,72.232,68.202,70.1678536585366,1.33412069973034,211290235.0,87.7901449325222,40931063.0,17.0066730864879,546000.0,30.1396026650916,0.098056941458157,13.0273740457173,1811570.0,120521157,-0.250823652844654,1904570.0,132.855194665401,49.924,2.94953375734089,IDN,2150140000000.0,245115984,316.24,83.9,21.062,181.281,81.553,211.329,9.537,0.0,504.762,1.57,1.23,1.28,1.86,2.69,1.46
241,Colombia_1994,26.061,6.143,2.966,73.144,64.791,68.8656341463415,1.86722991349306,0.0,0.0,3139468.0,8.90365116094925,449030.0,40.4713835060838,0.0828973964488718,2.63452005407841,1109500.0,10641606,0.194746607912293,1141750.0,31.7804921135647,69.82,2.5989178401669,COL,300755000000.0,35758976,59.79,18.79,3.92,13.612,8.977,39.56,0.722,0.0,66.791,0.66,0.16,0.22,0.43,0.3,0.29
242,Colombia_1995,25.622,6.082,2.92,73.389,65.073,69.1295853658537,1.84050101536634,86805.0,0.241692749696412,3513000.0,9.78131017433898,448650.0,40.4371338440739,0.078851894146678,2.55250112663362,1109500.0,10703158,0.576742573662975,1141750.0,32.3708283010365,70.199,2.38186090854738,COL,316299000000.0,36421436,61.18,18.87,3.896,14.136,8.295,31.793,0.656,0.0,58.775,0.62,0.16,0.2,0.34,0.28,0.25
243,Colombia_1999,23.752,5.774,2.727,74.344,66.632,70.3939512195122,1.74374265021582,1800229.0,4.66766849747366,6366944.0,16.5083352917762,455430.0,41.0482199188824,0.0661428203692714,2.29923388913925,1109500.0,11008480,0.66004818994194,1141750.0,34.7616547994592,71.457,2.17992071513283,COL,321381000000.0,38999468,61.83,18.25,2.879,9.684,11.201,30.393,0.605,0.0,54.761,0.42,0.11,0.24,0.3,0.27,0.22
244,Colombia_2004,21.849,5.562,2.542,75.551,68.171,71.771,1.57846575536707,6186206.0,14.7740697010519,7848266.0,18.7434477475202,420510.0,37.9008562415502,0.054069479424354,2.0405588102749,1109500.0,11312153,0.470467428030469,1141750.0,37.7395682739973,72.984,1.99173947359514,COL,376906000000.0,42075952,64.98,20.77,3.442,7.281,13.349,29.527,0.971,0.0,54.569,0.38,0.07,0.25,0.27,0.31,0.19
245,Colombia_2006,21.266,5.526,2.496,76.036,68.665,72.2606097560976,1.53168406066982,21849993.0,50.5973968244647,7678804.0,17.7815843293536,425570.0,38.3569175304191,0.0469154960216076,1.82604776926543,1109500.0,11408788,0.413764593752231,1141750.0,38.922060387562,73.581,1.9361379107067,COL,420867000000.0,43200904,65.4,21.33,4.117,9.351,14.033,33.973,0.531,7.11e-15,62.005,0.39,0.08,0.25,0.3,0.16,0.2
246,Colombia_2007,20.986,5.516,2.475,76.272,68.899,72.4955853658537,1.51072338011788,29762715.0,67.8872831756854,7860205.0,17.9287394531695,421740.0,38.011716989635,0.0434429854723974,1.71662911221271,1109500.0,11453119,0.387815903213506,1141750.0,39.5145290671474,73.876,1.91084263650182,COL,449787000000.0,43737512,67.35,23.1,4.541,8.053,14.033,33.02,0.531,0.001,60.179,0.4,0.06,0.25,0.29,0.15,0.19
247,Colombia_2008,20.702,5.511,2.454,76.501,69.125,72.7230487804878,1.48751165909207,33941118.0,76.2749348909028,7924098.0,17.8076060729388,424360.0,38.2478593961244,0.0449005008945267,1.8008111762055,1109500.0,11494379,0.359603861499643,1141750.0,40.1067057232988,74.169,1.88333659572664,COL,465646000000.0,44254972,68.24,22.06,4.439,10.768,17.518,33.441,0.484,1.42e-14,66.65,0.39,0.08,0.3,0.3,0.13,0.21
248,Colombia_2009,20.408,5.512,2.43,76.722,69.345,72.9435365853658,1.46045335317292,41364753.0,91.6101235892505,7928944.0,17.5601565848162,426140.0,38.408292023434,0.0405288353029277,1.64939161784588,1109500.0,11532086,0.327510399053695,1141750.0,40.6967435781884,74.46,1.85203147795188,COL,473234000000.0,44750056,69.26,22.21,3.93,11.802,20.097,35.735,0.993,0.0,72.557,0.34,0.09,0.35,0.32,0.27,0.23
249,Colombia_2011,19.779,5.529,2.376,77.14,69.775,73.3676829268293,1.39244610123457,44477653.0,95.7645525770184,7186165.0,15.4724862836092,425030.0,38.3082469580892,0.0379805721191854,1.58990536277603,1109500.0,11594479,0.249342920859796,1141750.0,41.8610166741776,75.036,1.77566452273273,COL,524201000000.0,45662748,70.58,22.09,4.588,13.785,21.051,35.341,1.315,1.42e-14,76.08,0.34,0.09,0.33,0.31,0.37,0.22
250,Colombia_2012,19.448,5.545,2.346,77.339,69.988,73.5738536585366,1.35581560094426,46200421.0,98.1342533172899,7126730.0,15.1378777943155,437856.0,39.4642631816133,0.0445635903317145,1.89094186570527,1109500.0,11618575,0.207607397584529,1141750.0,42.4324398377648,75.321,1.73491295189811,COL,545385000000.0,46075724,68.93,21.63,5.051,11.541,22.899,38.914,1.323,0.0,79.727,0.37,0.08,0.35,0.34,0.36,0.23
251,Colombia_2013,19.113,5.564,2.316,77.533,70.2,73.7770731707317,1.32015792029083,49066359.0,102.85493838968,7134096.0,14.9547881583401,426176.0,38.411536728256,0.0332044654891254,1.42767012167643,1109500.0,11638449,0.170907548941453,1141748.0,42.9963289770167,75.603,1.69385630934176,COL,571947000000.0,46495492,69.67,20.31,4.79,17.803,22.339,41.509,0.986,0.001,87.428,0.33,0.12,0.34,0.36,0.27,0.25
252,Libya_1992,27.641,5.113,4.688,70.657,67.268,68.9211707317073,2.31360195414814,0.0,0.0,232980.0,5.34417245955112,154600.0,8.78638735123953,0.415183799115269,1.02867794991873,1759540.0,1056005,2.09092189547852,1759540.0,2.47764472532594,75.777,2.38488891460219,LBY,26617796608.0,4650896,56.2,1.16,0.941,0.015,9.215,22.929,3.924,0.0,37.024,0.18,0.0,0.23,0.25,1.65,0.16
253,Libya_1993,26.701,5.005,4.426,70.995,67.633,69.273,2.26117046758555,0.0,0.0,235803.0,5.28799470041133,154650.0,8.78922900303489,0.40702240349981,1.03151960171408,1759540.0,1077703,2.03390042014699,1759540.0,2.53430669379497,75.832,2.33371114461006,LBY,27601942528.0,4755134,59.22,1.2,0.94,0.011,8.897,25.533,3.327,0.0,38.708,0.17,0.0,0.22,0.28,1.42,0.17
254,Libya_1994,25.804,4.908,4.178,71.326,67.991,69.6178292682927,2.19160207795515,0.0,0.0,240000.0,5.26544305083281,154650.0,8.78922900303489,0.398199130719231,1.03151960171408,1759540.0,1099121,1.96788451290908,1759540.0,2.59046171158371,75.886,2.26279684257058,LBY,30319529984.0,4854871,65.58,1.18,1.551,0.015,9.178,29.605,3.404,0.0,43.752,0.26,0.0,0.22,0.32,1.44,0.19
255,Libya_1996,24.187,4.741,3.732,71.976,68.688,70.2919024390244,1.98123880259596,0.0,0.0,318000.0,6.69809435003104,155150.0,8.81764552098844,0.393881648885473,1.062777771463,1759540.0,1139713,1.75647621445506,1759540.0,2.69821601100288,75.994,2.05234490359675,LBY,35211735040.0,5036173,69.88,1.23,1.444,0.015,9.757,29.818,3.481,0.0,44.514,0.23,0.0,0.22,0.31,1.47,0.18
256,Libya_1997,23.534,4.669,3.544,72.301,69.03,70.6256097560976,1.8724647807616,0.0,0.0,380000.0,7.85553424454774,156660.0,8.90346340520818,0.41923745915639,1.15257396819623,1759540.0,1158643,1.6473016424688,1759540.0,2.74921513577412,76.048,1.9434870436326,LBY,39983251456.0,5118008,65.39,1.2,1.025,0.015,10.189,30.72,3.557,0.0,45.506,0.16,0.0,0.23,0.31,1.46,0.19
257,Libya_1998,23.026,4.605,3.383,72.631,69.368,70.9597073170732,1.78237999789933,10000.0,0.203072610439516,400000.0,8.12290441758065,156660.0,8.90346340520818,0.411831253971339,1.15257396819623,1759540.0,1176426,1.52315360298797,1759540.0,2.7986558987008,76.11,1.86388671635811,LBY,41617596416.0,5196774,65.4,1.28,1.217,0.0,10.189,31.739,2.664,0.0,45.808,0.19,0.0,0.23,0.32,1.15,0.19
258,Libya_1999,22.673,4.547,3.248,72.966,69.702,71.2941951219512,1.70925299820044,20000.0,0.399262163521812,500000.0,9.98155408804529,154500.0,8.78070404764882,0.362330413396044,1.03151960171408,1759540.0,1193151,1.41166779947732,1759540.0,2.84690316787342,76.181,1.80247899194039,LBY,45257170944.0,5275921,60.7,1.38,1.215,0.0,7.925,33.35,2.565,0.0,45.055,0.18,0.0,0.17,0.33,1.15,0.18
259,Libya_2001,22.395,4.446,3.052,73.658,70.355,71.9662195121951,1.62132278383996,40000.0,0.77276990679429,605000.0,11.6881448402636,154500.0,8.78070404764882,0.350644345207909,1.03151960171408,1759540.0,1224375,1.25418226737971,1759540.0,2.94178307966855,76.346,1.73534665136147,LBY,54225657856.0,5443249,60.48,1.21,1.208,0.0,10.076,34.563,2.616,0.0,48.463,0.16,0.0,0.21,0.33,0.96,0.19
260,Libya_2002,22.426,4.4,2.984,74.015,70.669,72.3011951219512,1.58111757548819,50000.0,0.950809490676077,660000.0,12.5506852769242,154500.0,8.78070404764882,0.345143845115416,1.03151960171408,1759540.0,1238892,1.17869220608495,1759540.0,2.98866578764904,76.441,1.70547168068084,LBY,57785786368.0,5531097,58.22,1.3,1.324,0.0,10.431,33.833,2.598,7.11e-15,48.186,0.17,0.0,0.21,0.33,0.91,0.19
261,Libya_2003,22.515,4.357,2.929,74.377,70.974,72.634,1.54190225604966,70000.0,1.31076593858612,720000.0,13.482163939743,154500.0,8.78070404764882,0.339862882647687,1.03151960171408,1759540.0,1252642,1.10374890265966,1759540.0,3.03510519794946,76.544,1.67655439186017,LBY,70475227136.0,5620545,63.54,1.33,1.398,0.0,10.563,34.936,2.576,0.001,49.474,0.16,0.0,0.21,0.33,0.89,0.18
262,Libya_2004,22.617,4.316,2.882,74.738,71.266,72.9596585365854,1.52791214242853,127000.0,2.34204475629088,750000.0,13.8309729702217,154500.0,8.78070404764882,0.334709545879366,1.03151960171408,1759540.0,1265909,1.05355203975749,1759540.0,3.08183502506337,76.655,1.67282494317592,LBY,79415615488.0,5710163,68.64,1.44,1.432,0.0,12.864,34.603,1.729,0.001,50.629,0.16,0.0,0.24,0.31,0.56,0.18
263,Libya_2005,22.7,4.278,2.836,75.092,71.544,73.2747317073171,1.54423920951811,500000.0,9.07935355002724,799500.0,14.5178863264936,155850.0,8.85742864612342,0.317777374250953,0.994578128374462,1759540.0,1279056,1.03318646429273,1759540.0,3.12979528740466,76.774,1.69936109231811,LBY,94523187200.0,5798615,73.97,1.53,1.435,0.0,11.039,39.543,4.972,0.0,56.989,0.15,0.0,0.2,0.36,1.5,0.19
264,Libya_2008,22.599,4.193,2.69,76.046,72.287,74.1206585365854,1.66777738223012,4500000.0,77.8262875753964,969000.0,16.7585939245687,155850.0,8.85742864612342,0.30265778501543,0.994578128374462,1759540.0,1319766,1.05191085281424,1759540.0,3.286147515828,77.175,1.85065297971986,LBY,153727000000.0,6058740,76.77,1.69,2.119,0.0,12.576,31.318,7.578,0.0,53.591,0.19,0.0,0.21,0.28,2.09,0.17
265,Libya_2011,21.912,4.174,2.525,76.767,72.912,74.7924878048781,1.27094422708487,10900000.0,180.44529262929,1228300.0,20.3340323795006,155850.0,8.85742864612342,0.289705745047025,0.994578128374462,1759540.0,1350560,0.544513789944234,1759540.0,3.43306318696932,77.642,1.48111142239122,LBY,79210020864.0,6247438,29.85,1.77,1.339,0.0,10.168,35.2,2.506,0.0,49.212,0.1,0.0,0.16,0.31,0.71,0.14
266,Libya_2013,21.138,4.191,2.41,77.148,73.298,75.1760487804878,0.838487596619065,9587000.0,155.769086099993,814000.0,13.2258304042343,153550.0,8.72671266353706,0.279464721072274,0.977528217602328,1759540.0,1354756,0.0421566958052301,1759540.0,3.49785909953738,77.988,1.06440322896938,LBY,80095117312.0,6320350,51.81,1.89,0.778,0.0,13.272,21.616,6.248,7.11e-15,41.914,0.05,0.0,0.2,0.19,1.69,0.12
267,Finland_1995,12.8,9.4,1.85,80.15,72.82,76.3956097560976,0.431048902829755,675565.0,13.2815321501095,2801000.0,55.0673459288992,24119.0,7.91851341147116,0.451955483259449,7.5501493811353,304590.0,982659,-1.00333613571932,338150.0,16.7055156111494,80.688,0.777430261533262,FIN,131585000000.0,5119012,8.08,6.0,0.378,24.657,6.509,25.616,0.075,0.905,58.14,0.06,0.28,0.15,0.27,0.03,0.25
268,Finland_1998,11.5,9.6,1.75,80.51,73.42,76.8785365853659,0.297377330426395,2162574.0,42.0672449863882,2861000.0,55.6533038435016,21500.0,7.05866903050002,0.413554131601501,6.97856134475853,304590.0,952617,-1.00520049384255,338150.0,16.8746019238977,81.466,0.596105746824143,FIN,153138000000.0,5164236,7.62,5.89,0.448,23.718,7.592,26.589,0.064,0.959,59.37,0.07,0.27,0.17,0.27,0.03,0.25
269,Finland_2000,11.1,9.6,1.73,81.02,73.74,77.2912195121951,0.232116249119004,3273433.0,63.3799116322476,2850305.0,55.1873458308001,22014.0,7.22742046685709,0.421471485482262,7.14764109130306,304590.0,932575,-1.08292833936579,338150.0,16.9587773728619,81.946,0.524180976119623,FIN,169209000000.0,5187953,7.09,5.96,0.505,21.985,7.717,25.847,0.058,0.926,57.038,0.07,0.24,0.16,0.25,0.02,0.23
270,Finland_2001,11.0,9.5,1.73,81.0,74.1,77.4658536585366,0.2076065154133,3728625.0,72.0300968881955,2848809.0,55.033688903004,22180.0,7.2819199579763,0.422722498260793,7.18375521192423,304590.0,922245,-1.11386622995188,338150.0,16.9940214714863,82.183,0.496415301116337,FIN,173703000000.0,5200475,6.93,5.86,0.504,26.125,8.388,26.467,0.053,0.999,62.536,0.07,0.29,0.18,0.26,0.02,0.25
271,Finland_2003,10.7,9.5,1.72,81.5,74.9,78.119512195122,0.242381050233372,4516772.0,86.856673869513,2725607.0,52.4129086647415,22360.0,7.34101579172002,0.423028274825318,7.22282412423258,304590.0,909949,-0.526224991498565,338150.0,17.0740930431071,82.503,0.406146958535345,FIN,180408000000.0,5227106,6.44,6.07,0.467,35.015,9.227,26.93,0.056,0.963,72.658,0.06,0.34,0.18,0.25,0.02,0.27
272,Finland_2008,11.1,9.3,1.83,82.9,75.8,79.2634146341464,0.425429832100631,6080000.0,114.884734520841,1740000.0,32.8781970503722,22950.0,7.54710776414877,0.426379161687516,7.41556775954487,304090.0,890197,-0.349871454068794,338420.0,17.3919563287185,83.168,0.583073550661644,FIN,213225000000.0,5319452,5.7,6.64,0.62,23.674,8.359,24.934,0.097,0.933,58.617,0.05,0.18,0.14,0.22,0.03,0.18
273,Finland_2009,11.2,9.2,1.85,83.0,76.3,79.5682926829268,0.465549284507694,6830000.0,128.424568992668,1650000.0,31.0249690831482,22960.0,7.55511681474169,0.424775176868893,7.42678512668641,303900.0,887391,-0.315708964131932,338420.0,17.4840375123396,83.299,0.622924637607349,FIN,195737000000.0,5342266,5.58,5.52,0.385,22.894,7.499,24.222,0.075,0.862,55.937,0.03,0.18,0.13,0.22,0.02,0.18
274,Finland_2010,11.3,9.3,1.86,83.1,76.5,79.719512195122,0.478246393482911,7700000.0,144.088794626124,1430000.0,26.7593475734231,22960.0,7.55511681474169,0.4227485548911,7.42678512668641,303900.0,884704,-0.303257111977241,338420.0,17.5678545574202,83.429,0.634201339099274,FIN,201743000000.0,5365784,5.68,5.19,0.526,29.141,8.273,25.149,0.096,0.918,64.103,0.04,0.21,0.13,0.22,0.03,0.19
275,Sweden_1993,14.0,11.1,2.09,80.78,75.35,77.9987804878049,0.586529928761034,656000.0,7.55953101868022,5929000.0,68.3238710514559,33440.0,8.14933957206219,0.318986920613327,6.73831456840669,410340.0,1442280,-0.352568527355025,450300.0,21.1241092752352,83.361,0.775036132045136,SWE,231559000000.0,8746770,8.58,6.14,1.092,11.052,2.093,42.44,0.345,0.514,57.536,0.2,0.13,0.05,0.46,0.15,0.25
276,Vietnam_1992,27.948,6.193,3.416,75.461,66.44,70.8404878048781,1.83962606206029,0.0,0.0,137135.0,0.194786248174682,67510.0,20.7410365909859,0.0798305830844824,16.4920581277459,325490.0,53373655,1.37456819417286,331060.0,206.588220836278,20.625,3.6498485150959,VNM,125496000000.0,70883488,47.15,12.51,1.769,10.981,0.0,8.717,0.0,0.0,21.466,0.33,0.13,0.0,0.09,0.0,0.1
277,Vietnam_1994,25.626,5.959,3.074,76.177,67.042,71.4980975609756,1.72987181941739,4060.0,0.0055341203052326,260000.0,0.354401792945932,70870.0,21.7733263694737,0.079202234203706,16.9467571968417,325490.0,54742666,1.22607262533263,331110.0,213.968171065163,21.397,3.60270282360196,VNM,146504000000.0,73651216,48.67,15.2,2.056,10.911,0.0,13.201,0.0,0.001,26.169,0.35,0.13,0.0,0.14,0.0,0.11
278,Vietnam_1995,24.173,5.844,2.878,76.532,67.337,71.8223658536585,1.68012551896392,12500.0,0.0167229527811374,442000.0,0.591323610341019,71400.0,21.9361577928661,0.0771484443942421,16.7869980644567,325490.0,55384759,1.16610422147309,331110.0,217.5934744539,21.8,3.54604772194139,VNM,159950000000.0,74910464,51.6,15.03,2.536,12.549,0.425,13.187,0.0,0.0,28.697,0.4,0.14,0.01,0.14,0.0,0.12
279,Vietnam_1996,22.636,5.736,2.676,76.881,67.63,72.1426829268293,1.6398631025265,23500.0,0.0309129001676571,775000.0,1.01946798425252,70790.0,21.7487480414145,0.0750463570639832,16.599588313005,325490.0,56021858,1.14374884073702,331110.0,221.191127223571,22.187,3.39952189809666,VNM,174168000000.0,76068744,54.36,16.21,2.85,14.748,0.627,15.982,0.0,0.0,34.206,0.45,0.16,0.01,0.17,0.0,0.14
280,Vietnam_1997,21.136,5.637,2.482,77.224,67.921,72.4590487804878,1.6000098826845,68910.0,0.0892999772065404,1186367.0,1.53740452849502,76820.0,23.6013395188792,0.0759192254434659,17.063504255123,325490.0,56638649,1.09496606917332,331110.0,224.758671541368,22.579,3.35137940991209,VNM,187681000000.0,77133208,56.35,15.92,3.451,21.528,1.14,18.398,0.0,0.0,44.517,0.52,0.24,0.03,0.19,0.0,0.18
281,Vietnam_1998,19.788,5.552,2.309,77.558,68.208,72.7689756097561,1.56000982785621,160457.0,0.205189936978171,1332909.0,1.70450347262904,78440.0,24.0990506620787,0.0762782460309877,17.4137454299671,325490.0,57235633,1.04850622757087,331110.0,228.292420658085,22.974,3.29429749116942,VNM,197798000000.0,78115712,60.44,18.15,4.168,21.682,1.898,19.044,0.0,0.0,46.791,0.64,0.25,0.04,0.19,0.0,0.19
282,Vietnam_1999,18.677,5.483,2.166,77.88,68.489,73.0699756097561,1.53498665657181,222700.0,0.281397440665637,1743567.0,2.20312209891811,80550.0,24.747304064641,0.0763753324772087,17.7056130756705,325490.0,57817635,1.01171739742889,331110.0,231.823711941995,23.376,3.26966096063225,VNM,206475000000.0,79035864,62.95,18.43,4.464,20.031,2.158,20.236,0.0,0.001,46.89,0.65,0.23,0.05,0.2,0.0,0.19
283,Vietnam_2001,17.306,5.398,1.983,78.477,69.016,73.6311219512195,1.3411548927936,788559.0,0.974879066862416,2542718.0,3.14350930131324,87800.0,28.2260657107953,0.0798651052609206,19.9318459461197,311060.0,58709144,0.607333958142233,329240.0,249.568893461069,24.374,3.65289529925232,VNM,233951000000.0,80742496,64.52,17.73,6.574,24.952,2.565,25.564,0.0,0.0,59.654,0.88,0.28,0.05,0.25,0.0,0.23
284,Vietnam_2003,16.93,5.383,1.918,78.985,69.452,74.102243902439,1.16048563454648,1902388.0,2.30459287760497,3929140.0,4.75984292326949,94550.0,30.4459829335051,0.0829784746293314,21.2526163258735,310550.0,59247582,0.392855868489281,329300.0,256.122041539205,25.511,3.4361943965125,VNM,266927000000.0,82301648,68.69,20.39,9.366,31.974,5.206,29.501,0.0,0.001,76.048,1.1,0.31,0.1,0.28,0.0,0.28
285,Vietnam_2004,16.916,5.395,1.907,79.203,69.629,74.299243902439,1.16208651059802,2742000.0,3.2896396326953,4402000.0,5.2811793082147,95370.0,30.7575708710936,0.0817836566900796,21.2242396878124,310070.0,59472585,0.379048101235849,329310.0,259.51688328442,26.092,3.41398787943911,VNM,286643000000.0,83062824,73.09,21.33,10.301,34.792,8.76,33.891,0.0,0.0,87.743,1.14,0.32,0.17,0.31,0.0,0.31
286,Vietnam_2005,16.943,5.415,1.902,79.398,69.784,74.473756097561,1.19737499790273,4960000.0,5.89419088391841,10124899.0,12.0318724569344,97956.0,31.5915760957203,0.0794410942352252,20.8646434676041,310070.0,59707679,0.394518852428251,329314.0,262.642951591576,26.683,3.43716285246611,VNM,307221000000.0,83832664,75.78,20.52,11.983,39.458,9.394,33.859,0.0,0.0,94.694,1.25,0.34,0.17,0.3,0.0,0.32
