,Country,Year,Data.Health.Birth Rate,Data.Health.Death Rate,Data.Health.Fertility Rate,"Data.Health.Life Expectancy at Birth, Female","Data.Health.Life Expectancy at Birth, Male","Data.Health.Life Expectancy at Birth, Total",Data.Health.Population Growth,Data.Health.Total Population,Data.Infrastructure.Mobile Cellular Subscriptions,Data.Infrastructure.Mobile Cellular Subscriptions per 100 People,Data.Infrastructure.Telephone Lines,Data.Infrastructure.Telephone Lines per 100 People,Data.Rural Development.Agricultural Land,Data.Rural Development.Agricultural Land Percent,Data.Rural Development.Arable Land,Data.Rural Development.Arable Land Percent,Data.Rural Development.Land Area,Data.Rural Development.Rural Population,Data.Rural Development.Rural Population Growth,Data.Rural Development.Surface Area,Data.Urban Development.Population Density,Data.Urban Development.Urban Population Percent,Data.Urban Development.Urban Population Percent Growth,Country_Year
1944,Cote d'Ivoire,1986,44.577,13.915,7.013,54.689,50.599,52.5941219512195,3.87914583941871,10158033.0,0.0,0.0,57088.0,0.561998568029854,181800.0,57.1698113207547,0.234297329020294,7.48427672955975,318000.0,6307123,3.5302684828519,322460.0,31.9435,37.91,4.45318885192355,Cote d'Ivoire_1986
1945,Cote d'Ivoire,1987,43.885,13.733,6.884,54.905,50.779,52.7916829268293,3.7256875364621,10543628.0,0.0,0.0,61111.0,0.579601253003236,182800.0,57.4842767295597,0.225728752949175,7.48427672955975,318000.0,6523659,3.37557852139868,322460.0,33.1560628930818,38.127,4.29647071518373,Cote d'Ivoire_1987
1946,Cote d'Ivoire,1988,43.216,13.601,6.752,55.039,50.871,52.9041707317073,3.58723985445868,10928719.0,0.0,0.0,63640.0,0.582318934177007,184000.0,57.8616352201258,0.219604877753742,7.54716981132075,318000.0,6737992,3.23265428419073,322460.0,34.3670408805031,38.346,4.16000360780246,Cote d'Ivoire_1988
1947,Cote d'Ivoire,1989,42.574,13.523,6.619,55.073,50.866,52.9181951219512,3.48554597085498,11316361.0,0.0,0.0,66663.0,0.589085130811928,187200.0,58.8679245283019,0.213849664216262,7.61006289308176,318000.0,6947340,3.0596894814749,322460.0,35.5860408805031,38.608,4.16647293132098,Cote d'Ivoire_1989
1948,Cote d'Ivoire,1990,41.966,13.505,6.486,54.993,50.765,52.8274390243903,3.42896900660615,11711125.0,0.0,0.0,68375.0,0.583846556159208,188200.0,59.1823899371069,0.206641121156166,7.61006289308176,318000.0,7146597,2.82774468501781,322460.0,36.8274371069182,38.976,4.37761567518333,Cote d'Ivoire_1990
1950,Cote d'Ivoire,1992,40.925,13.715,6.232,54.309,50.269,52.2397317073171,3.36211127967689,12530078.0,0.0,0.0,81284.0,0.648711045533795,189500.0,59.5911949685535,0.195529509074086,7.70440251572327,318000.0,7553632,2.74857573996356,322460.0,39.4027610062893,39.716,4.30063573706835,Cote d'Ivoire_1992
1952,Cote d'Ivoire,1994,40.167,14.29,6.005,52.816,49.454,51.094,3.22418134298961,13375363.0,0.0,0.0,90165.0,0.674112545581006,195020.0,61.3270440251572,0.216966074117016,9.12578616352201,318000.0,7963557,2.59965232436962,322460.0,42.0608899371069,40.461,4.15033685974763,Cote d'Ivoire_1994
1953,Cote d'Ivoire,1995,39.883,14.687,5.904,51.837,48.975,50.3710975609756,3.11716923940216,13798862.0,0.0,0.0,103268.0,0.748380554860249,197000.0,61.9496855345912,0.21740923273238,9.43396226415094,318000.0,8164097,2.48703669667938,322460.0,43.3926477987421,40.835,4.03725795856466,Cote d'Ivoire_1995
1956,Cote d'Ivoire,1998,39.19,16.087,5.633,48.789,47.358,48.0560487804878,2.76185609686825,15042149.0,36000.0,0.239327505664251,142322.0,0.946154701698541,197000.0,61.9496855345912,0.192791601785091,9.11949685534591,318000.0,8729862,2.11435952851928,322460.0,47.3023553459119,41.964,3.66430591894886,Cote d'Ivoire_1998
1957,Cote d'Ivoire,1999,38.94,16.528,5.547,47.993,46.806,47.3850243902439,2.58766975616901,15436470.0,91212.0,0.590886387885313,170001.0,1.10129453171612,197000.0,61.9496855345912,0.187866785605776,9.11949685534591,318000.0,8900360,1.93421631918074,322460.0,48.542358490566,42.342,3.4844135823515,Cote d'Ivoire_1999
1958,Cote d'Ivoire,2000,38.659,16.905,5.46,47.4,46.298,46.8355609756098,2.34193168788094,15802248.0,257134.0,1.62719886436411,219283.0,1.38766965307721,196000.0,61.6352201257862,0.177189979552276,8.80503144654088,318000.0,9025296,1.39395761068026,322460.0,49.6926037735849,42.886,3.61852560674595,Cote d'Ivoire_2000
1959,Cote d'Ivoire,2001,38.341,17.179,5.375,47.046,45.89,46.4539024390244,2.06112593796024,16131332.0,472952.0,2.93188436020039,263667.0,1.63450234611748,196000.0,61.6352201257862,0.173575250946419,8.80503144654088,318000.0,9107589,0.907672055358945,322460.0,50.7274591194969,43.541,3.57688234762571,Cote d'Ivoire_2001
1960,Cote d'Ivoire,2002,37.986,17.317,5.289,46.94,45.638,46.2731219512195,1.77471721276568,16420173.0,728545.0,4.43688991583706,293568.0,1.78784961644436,196000.0,61.6352201257862,0.170521954914848,8.80503144654088,318000.0,9163278,0.609595291270428,322460.0,51.6357641509434,44.195,3.26557845774114,Cote d'Ivoire_2002
1962,Cote d'Ivoire,2004,37.242,17.191,5.13,47.284,45.681,46.4629512195122,1.39835824655483,16909801.0,1280696.0,7.57369054786629,238000.0,1.40746777564088,195000.0,61.3207547169811,0.159670714043294,8.49056603773585,318000.0,9213643,0.194335584788801,322460.0,53.1754748427673,45.513,2.85911303799156,Cote d'Ivoire_2004
1963,Cote d'Ivoire,2005,36.893,16.95,5.06,47.652,45.971,46.791,1.37738204043846,17144325.0,1674332.0,9.76610044431612,257932.0,1.50447451270318,199000.0,62.5786163522013,0.163319349114065,8.80503144654088,318000.0,9227933,0.154975939801335,322460.0,53.9129716981132,46.175,2.82143031756271,Cote d'Ivoire_2005
1964,Cote d'Ivoire,2006,36.6,16.62,5.0,48.102,46.404,47.2322926829268,1.44577591598591,17393994.0,2349439.0,13.507185296258,258515.0,1.48623139688331,202000.0,63.5220125786163,0.16097510439523,8.80503144654088,318000.0,9247343,0.210118724518575,322460.0,54.6980943396226,46.836,2.86713760826906,Cote d'Ivoire_2006
1965,Cote d'Ivoire,2007,36.401,16.239,4.956,48.597,46.929,47.7426585365854,1.53140745571093,17662417.0,4065421.0,23.0173537404309,270573.0,1.53191378054317,202500.0,63.6792452830189,0.158528699667775,8.80503144654088,318000.0,9272769,0.274577345692711,322460.0,55.5421918238994,47.5,2.93916423344931,Cote d'Ivoire_2007
1966,Cote d'Ivoire,2008,36.31,15.847,4.928,49.105,47.482,48.2737073170732,1.60987528101628,17949061.0,7467708.0,41.6050065237396,247573.0,1.37930892317988,205000.0,64.4654088050314,0.161568340538817,9.11949685534591,318000.0,9285767,0.14007572715116,322460.0,56.4435880503145,48.266,3.20964548762045,Cote d'Ivoire_2008
1967,Cote d'Ivoire,2009,36.318,15.479,4.913,49.6,48.012,48.7866341463415,1.71774832142207,18260044.0,10449036.0,57.2234984756882,356502.0,1.95236112245951,205000.0,64.4654088050314,0.158816703837077,9.11949685534591,318000.0,9306414,0.222104211309954,322460.0,57.4215220125786,49.034,3.29640168837238,Cote d'Ivoire_2009
1970,Cote d'Ivoire,2012,36.637,14.638,4.907,50.864,49.27,50.0475609756098,2.15490880503435,19389954.0,17344242.0,89.4496294318181,276494.0,1.42596521889634,205000.0,64.4654088050314,0.149561984520438,9.11949685534591,318000.0,9441938,0.630498506851566,322460.0,60.9746981132075,51.305,3.62358566145477,Cote d'Ivoire_2012
1974,Benin,1982,47.232,18.733,7.025,50.99,44.506,47.6689268292683,2.76353984862838,3822206.0,0.0,0.0,9409.0,0.246166742451872,20570.0,18.242284498049,0.400292396589823,13.5686413621852,112760.0,2751606,1.83579483769695,114760.0,33.8968251152891,28.01,5.18824145649399,Benin_1982
1975,Benin,1983,47.219,18.332,7.021,51.454,45.004,48.1503414634146,2.8156407323856,3931355.0,0.0,0.0,9680.0,0.246225538014247,20900.0,18.5349414686059,0.394266099093061,13.7460092231288,112760.0,2803371,1.86378803948922,114760.0,34.8648013479957,28.692,5.22127296009607,Benin_1983
1976,Benin,1984,47.192,17.901,7.01,51.951,45.581,48.6883170731707,2.85844175660072,4045352.0,0.0,0.0,9950.0,0.245961290883958,21000.0,18.6236253990777,0.385627752541682,13.8346931536006,112760.0,2856666,1.88325889575877,114760.0,35.8757715501951,29.384,5.24165267848433,Benin_1984
1977,Benin,1985,47.15,17.441,6.994,52.484,46.234,49.2827804878049,2.88998980669024,4163968.0,0.0,0.0,10581.0,0.254108581045772,21100.0,18.7123093295495,0.37704420399004,13.9233770840724,112760.0,2911197,1.89091262430738,114760.0,36.9277048598794,30.086,5.2509402475383,Benin_1985
1978,Benin,1986,47.086,16.953,6.972,53.056,46.962,49.9346829268293,2.91800681914548,4287263.0,0.0,0.0,10882.0,0.25382161066396,21300.0,18.8896771904931,0.368533490947488,14.0120610145442,112760.0,2966957,1.8972511637644,114760.0,38.0211333806314,30.796,5.25056300760839,Benin_1986
1980,Benin,1988,46.876,15.921,6.904,54.287,48.59,51.3690243902439,2.9394390408559,4546136.0,0.0,0.0,13184.0,0.290004522521984,22000.0,19.5104647037957,0.351947236070368,14.1894288754878,112760.0,3080189,1.86922861515052,114760.0,40.316920893934,32.246,5.22614506450527,Benin_1988
1981,Benin,1989,46.721,15.409,6.858,54.901,49.426,52.0967317073171,3.01683137836794,4685375.0,0.0,0.0,13596.0,0.290179548061788,22100.0,19.5991486342675,0.343622442173785,14.2781128059596,112760.0,3139904,1.92012674652073,114760.0,41.5517470734303,32.985,5.28272682457837,Benin_1989
1982,Benin,1990,46.531,14.919,6.805,55.483,50.232,52.7934634146341,3.16916041361166,4836240.0,0.0,0.0,14236.0,0.294360908474352,22200.0,19.6878325647393,0.334970969182671,14.3667967364314,112760.0,3204976,2.0512375840681,114760.0,42.8896771904931,33.73,5.40264561675276,Benin_1990
1984,Benin,1992,46.031,14.083,6.677,56.426,51.564,53.9357073170732,3.56003091120842,5182525.0,0.0,0.0,15011.0,0.289646456119363,22800.0,20.2199361475701,0.312588940719051,14.3667967364314,112760.0,3355840,2.39010005782869,114760.0,45.9606686768358,35.247,5.74566841785662,Benin_1992
1985,Benin,1993,45.722,13.759,6.603,56.741,52.028,54.3270243902439,3.70661907777886,5378226.0,0.0,0.0,15760.0,0.293033427751084,22950.0,20.3529620432778,0.303073913219712,14.4554806669032,112760.0,3451369,2.80688522646685,114760.0,47.6962220645619,35.827,5.33873293264078,Benin_1993
1987,Benin,1995,45.014,13.297,6.446,57.057,52.553,54.7500731707317,3.59560507978874,5786794.0,0.0,0.0,23945.0,0.413786977728946,24000.0,21.2841433132316,0.293772337498103,15.0762681802057,112760.0,3677681,3.10742983339312,114760.0,51.3195636750621,36.447,4.45258378143534,Benin_1995
1988,Benin,1996,44.631,13.14,6.365,57.086,52.654,54.8159512195122,3.37878495569867,5985658.0,1050.0,0.0175419310625498,28206.0,0.471226388143125,25200.0,22.3483504788932,0.299048158113945,15.8744235544519,112760.0,3785450,2.88823796780073,114760.0,53.0831677899965,36.758,4.22844213927046,Benin_1996
1989,Benin,1997,44.242,13.009,6.284,57.066,52.704,54.8318048780488,3.13560265469565,6176318.0,2707.0,0.0438287018252622,32679.0,0.529101642758679,27100.0,24.0333451578574,0.315722085553237,17.2933664420007,112760.0,3886695,2.63944119284121,114760.0,54.7740156083718,37.071,3.98352738426999,Benin_1997
1991,Benin,1999,43.469,12.741,6.128,57.026,52.856,54.8901463414634,2.86965702304756,6546493.0,6286.0,0.0960208771322294,38354.0,0.585870938837023,30500.0,27.0485987938985,0.343695471758696,19.9538843561547,112760.0,4078531,2.36691832407111,114760.0,58.0568730046116,37.699,3.70605835002087,Benin_1999
1993,Benin,2001,42.707,12.37,5.975,57.173,53.298,55.188243902439,3.05176614584761,6949366.0,55476.0,0.798288649640845,51644.0,0.743146928798972,31950.0,28.3345157857396,0.342477284978227,21.106775452288,112760.0,4285466,2.53743752543879,114760.0,61.6297091167081,38.333,3.88476756418115,Benin_2001
1994,Benin,2002,42.313,12.126,5.898,57.357,53.666,55.4664878048781,3.19399249935225,7174911.0,125000.0,1.74218188908545,59298.0,0.826463213271914,32650.0,28.9553032990422,0.341467650260749,21.7275629655906,112760.0,4401808,2.67860680197953,114760.0,63.6299308265342,38.65,4.01756953952561,Benin_2002
1997,Benin,2005,40.976,11.262,5.645,58.243,55.1,56.6331707317073,3.29908200503968,7922796.0,459322.0,5.79747351818727,72789.0,0.918728691234761,35670.0,31.6335579992905,0.347099685515063,24.3880808797446,112760.0,4782596,2.74072798002089,114760.0,70.2624689606243,39.635,4.15550322710061,Benin_2005
1999,Benin,2007,39.957,10.681,5.459,58.962,56.082,57.4868780487805,3.14363046602853,8443671.0,1055727.0,12.5031754553203,77342.0,0.9159760014335,33350.0,29.5760908123448,0.296079750146589,22.1709826179496,112760.0,5037663,2.5487095959964,114760.0,74.8817931890741,40.338,4.03008945080425,Benin_2007
2000,Benin,2008,39.427,10.423,5.365,59.307,56.509,57.8738780487805,3.07664081720673,8707490.0,2051776.0,23.56334603887,110765.0,1.27206577325957,33400.0,29.6204327775807,0.287109143966861,22.1709826179496,112760.0,5163280,2.46297523932326,114760.0,77.2214437743881,40.703,3.97743550323484,Benin_2008
2001,Benin,2009,38.898,10.196,5.273,59.623,56.876,58.216,3.00691464768073,8973293.0,3625366.0,40.4017343465771,115289.0,1.28480146586097,34450.0,30.5516140475346,0.289748702065117,23.0578219226676,112760.0,5287244,2.37250906620037,114760.0,79.5786892515076,41.078,3.92398666360809,Benin_2009
2002,Benin,2010,38.376,10.002,5.182,59.903,57.177,58.506756097561,2.93739010241699,9240783.0,5033349.0,54.4688583207722,127149.0,1.37595482980176,33000.0,29.2656970556935,0.265129048047119,21.7275629655906,112760.0,5409462,2.28525153173618,114760.0,81.9508957076978,41.461,3.865449963903,Benin_2010
2005,Benin,2013,36.885,9.593,4.927,60.548,57.759,59.1194878048781,2.73239601300599,10050702.0,8407846.0,83.6543158875868,156715.0,1.55924431945152,37000.0,32.8130542745655,0.268637951856497,23.9446612273856,112760.0,5762369,2.01808592574809,114760.0,89.1335757360766,42.667,3.70034294819205,Benin_2013
2006,Other small states,1980,40.1505104637266,14.1688478241489,5.51060594141347,56.017646847296,52.2247793169152,54.0733962290566,2.11855348901398,9893416.0,0.0,0.0,74341.0,1.12578689688906,780630.0,42.060848490857,0.303694470056369,1.52482227469,1869404.0,7309877,1.22380391885342,1905421.0,5.29228352993788,26.1137325955969,4.73805341377656,Other small states_1980
2007,Other small states,1981,40.1010089906204,13.7953242761281,5.48701176082931,56.6213132331463,52.8333855086298,54.6793207249069,2.26430385622113,10117433.0,0.0,0.0,80214.0,1.15509930536215,780110.0,42.0328305550676,0.295229413488399,1.51727898428517,1869404.0,7406823,1.32623298586283,1905421.0,5.41211690998842,26.7914540961131,4.91848584441729,Other small states_1981
2009,Other small states,1983,39.5750677936544,13.0373935281198,5.42340674384196,57.8409147716321,54.0533429911034,55.8982957756156,2.50546156432252,10619696.0,0.0,0.0,118545.0,1.25612193214642,780790.0,42.0694693941768,0.281738398671494,1.52320585531753,1869404.0,7632539,1.56445048157869,1905421.0,5.68079238088717,28.128442738568,4.99097413287708,Other small states_1983
2010,Other small states,1984,39.3382043590676,12.6980699599732,5.40041464706157,58.2775960001445,54.4846354672719,56.3318364830981,2.60828558557608,10896688.0,0.0,0.0,130574.0,1.34731657265216,780860.0,42.0732410393792,0.274337776932733,1.52374466177502,1869404.0,7757507,1.63730575107444,1905421.0,5.82896366970436,28.8085797133037,5.08925376202187,Other small states_1984
2011,Other small states,1985,39.0943354817466,12.3954828391438,5.34795887803941,58.7652533654381,54.9486449663025,56.8072106658394,2.7013896332537,11191050.0,0.0,0.0,140059.0,1.40606917034299,781210.0,42.0920992653913,0.27066178173566,1.54583572653202,1869404.0,7879322,1.57028540225616,1905421.0,5.98642669000387,29.5926472153194,5.49656104569949,Other small states_1985
2012,Other small states,1986,38.7473984260575,12.1077880941083,5.28944179525779,59.2267633921946,55.3734258879378,57.2498520942734,2.77693335299189,11501818.0,0.0,0.0,151186.0,1.47516123385637,781580.0,42.1120351043183,0.263126312823814,1.5463745329895,1869404.0,8001666,1.55272242967098,1905421.0,6.152665769411,30.4313011940373,5.68959769642919,Other small states_1986
2013,Other small states,1987,38.3876018794277,11.7987056202751,5.23364198378278,59.6707978966589,55.768567351968,57.6688486989586,2.88555252743524,11833709.0,0.0,0.0,163364.0,1.54750010869937,781710.0,42.1190395882657,0.251177047509044,1.5205118230301,1869404.0,8122999,1.5163467207954,1905421.0,6.33020417202488,31.3571070133633,6.0156816046846,Other small states_1987
2014,Other small states,1988,38.0676140768092,11.5100146274631,5.16948278551056,60.162491745207,56.1979587752057,58.1286866348676,2.94219673645854,12181880.0,0.0,0.0,179903.0,1.65327785127088,782170.0,42.1438246853101,0.247955746937971,1.54691333944699,1869404.0,8243845,1.48770177123005,1905421.0,6.51645123258536,32.326990108095,6.12618609376642,Other small states_1988
2015,Other small states,1989,37.7328204126827,11.2596502921055,5.12930401241598,60.4830697719561,56.4771750541617,58.4279448441006,2.92423665312742,12538107.0,0.0,0.0,197980.0,1.76531226490776,782120.0,42.1411306530227,0.242994870285248,1.56199992025664,1869404.0,8359051,1.39747896764193,1905421.0,6.70700768801179,33.3308422175692,6.12033666536738,Other small states_1989
2016,Other small states,1990,37.3696156029778,11.0474230011917,5.0725056613811,60.8248467066596,56.7768184425926,58.7480697445287,2.81221878230899,12890706.0,0.0,0.0,213006.5,1.84499500610605,781750.0,42.1211948140956,0.233326462486602,1.54368050070206,1869404.0,8463583,1.25052473061835,1905421.0,6.89562341794497,34.3435284613581,5.93595778568175,Other small states_1990
2017,Other small states,1991,36.9773580994069,10.8434800168912,5.01214906716334,61.0963046200113,57.0058265705768,58.9977578977683,2.65458695590451,13232901.0,2200.0,0.0174397440987077,231266.0,1.94941136485938,781980.0,42.1335873626178,0.230458936623792,1.56684917837403,1869404.0,8554069,1.0691216710464,1905421.0,7.07867373772603,35.357542688183,5.68561117457094,Other small states_1991
2018,Other small states,1992,36.4926900620958,10.7057175454068,4.93953870444009,61.2736861735047,57.177727347984,59.1721927493633,2.48046894630285,13561139.0,2500.0,0.0205492333327634,264650.0,2.17534184060634,781780.0,42.1228112334681,0.217149797284368,1.51458495199773,1869404.0,8641176,1.01831070102428,1905421.0,7.25425804160042,36.2798780620861,5.15365800695558,Other small states_1992
2019,Other small states,1993,36.082512507393,10.6132251496466,4.86287835634366,61.3586103357043,57.274146983761,59.2628690036887,2.33677274453126,13878032.0,3396.0,0.0272664493326183,298957.0,2.40032270115771,781410.0,42.102875394541,0.206237621029813,1.47363566122867,1869404.0,8752255,1.28546160846625,1905421.0,7.42377356633451,36.9344609056961,4.18324284146038,Other small states_1993
2020,Other small states,1994,35.577640808017,10.6066799980737,4.78932724261302,61.1952197830338,57.1488961719876,59.1188695939872,2.19333692269912,14182424.0,5694.0,0.0447102034432039,355879.0,2.79441912384334,783290.0,42.2041710085487,0.213251490364763,1.55876708151172,1869404.0,8858834,1.21773188738217,1905421.0,7.5866019330225,37.5365291029234,3.85918076420413,Other small states_1994
2021,Other small states,1995,35.0786038842086,10.622186538326,4.72340989440049,60.9706385031767,56.9946078465377,58.9301832159493,2.12021583898493,14483122.0,9099.0,0.0699095670308971,403969.0,3.10378040267111,784380.0,42.4211384233147,0.217773787982507,1.63328792216031,1862481.0,8960407,1.14657301401064,1898498.0,7.77625221411655,38.132082632322,3.74042704265354,Other small states_1995
2023,Other small states,1997,34.0768389655775,10.8683767144766,4.5721468960813,60.1674641484759,56.3877645586527,58.2278057594362,1.97563724541028,15067499.0,39879.0,0.293381750873804,526102.0,3.87042618666993,786170.0,42.5179458862507,0.212886297476948,1.66411487963155,1862481.0,9148796,1.01296768672275,1898498.0,8.09001487800412,39.2812484247054,3.50031896275551,Other small states_1997
2024,Other small states,1998,33.5222442755795,11.094816216804,4.47546850768681,59.6718938678207,56.0536391966865,57.815296706281,1.93304144237874,15358760.0,76809.0,0.552996606021039,620807.0,4.46958252280466,786480.0,42.5347114245245,0.206904296692217,1.65005346043414,1862481.0,9239174,0.987867693191546,1898498.0,8.24639821829055,39.8442662336022,3.3940375112588,Other small states_1998
2026,Other small states,2000,32.5489962389957,11.5953916350285,4.31724460625571,58.3670935605271,55.1895454176908,56.7369598637146,1.85153595996643,15936169.0,292507.0,2.02065620777016,741664.0,5.12346017592621,786800.0,42.5520177866136,0.197653450922237,1.63815533649787,1862481.0,9409386,0.902963512887638,1898498.0,8.5564196359587,40.9557806864372,3.25087331913159,Other small states_2000
2027,Other small states,2001,32.0804021742092,11.8402886881598,4.23575566972302,57.8543338095927,54.8853585939874,56.3313113849394,1.79411375469223,16222082.0,722948.0,4.89994248422857,805449.0,5.45911154603017,788490.0,42.6434170113968,0.20242284774868,1.70900325630019,1862481.0,9488305,0.83872635260154,1898498.0,8.70993153755662,41.5099400933246,3.17145521767767,Other small states_2001
2028,Other small states,2002,31.6238800997493,12.0399712658218,4.15787975968003,57.4405477776763,54.6540044855187,56.0109953600525,1.77607905076549,16510199.0,1133449.0,7.54623985938796,870933.0,5.79846937926306,788260.0,42.6309780636452,0.193978441220947,1.66790064633854,1862481.0,9565983,0.818670984965181,1898498.0,8.86462680693118,42.0601752269612,3.12512576522805,Other small states_2002
