Country_Year,Data.Rural Development.Agricultural Land,Data.Rural Development.Agricultural Land Percent,Data.Rural Development.Arable Land,Data.Rural Development.Arable Land Percent,Data.Rural Development.Land Area,Data.Rural Development.Rural Population,Data.Rural Development.Rural Population Growth,Data.Rural Development.Surface Area,Emissions.Production.CH4,Emissions.Production.N2O,Emissions.Production.CO2.Cement,Emissions.Production.CO2.Coal,Emissions.Production.CO2.Gas,Emissions.Production.CO2.Oil,Emissions.Production.CO2.Flaring,Emissions.Production.CO2.Other,Emissions.Production.CO2.Total,Emissions.Global Share.CO2.Cement,Emissions.Global Share.CO2.Coal,Emissions.Global Share.CO2.Gas,Emissions.Global Share.CO2.Oil,Emissions.Global Share.CO2.Flaring,Emissions.Global Share.CO2.Total
Morocco_1994,307110.0,68.8124579879005,0.346110791991414,20.1635671073269,446300.0,12852231,0.214285648846408,446550.0,8.15,6.11,2.714,5.309,0.044,20.057,0.0,0.0,28.124,0.46,0.06,0.0,0.22,0.0,0.12
Morocco_1995,309640.0,69.3793412502801,0.345327326515125,20.4436477705579,446300.0,12868499,0.126497204156147,446550.0,8.19,5.7,2.718,6.314,0.026,19.693,0.0,0.0,28.75,0.43,0.07,0.0,0.21,0.0,0.12
Morocco_2000,306930.0,68.7721263723952,0.310775248911837,19.7580103069684,446300.0,13333889,0.581412773057338,446550.0,9.54,6.95,3.326,10.028,0.088,19.756,0.0,0.001,33.199,0.46,0.11,0.0,0.19,0.0,0.13
Morocco_2003,302830.0,67.8534617969975,0.286645730815777,18.8259018597356,446300.0,13486195,0.284933543602245,446550.0,9.69,7.4,4.184,12.234,0.081,20.071,0.0,0.0,36.57,0.49,0.12,0.0,0.19,0.0,0.13
Morocco_2004,308760.0,69.1821644633655,0.306047226179581,20.2890432444544,446300.0,13516200,0.222239637259366,446550.0,10.2,7.74,4.395,13.689,0.099,24.043,0.0,0.0,42.226,0.48,0.13,0.0,0.22,0.0,0.15
Morocco_2005,300410.0,67.3112256329823,0.274988260245406,18.3956979610128,446300.0,13541406,0.186313654588785,446550.0,10.23,8.11,4.364,14.084,0.868,25.344,0.0,0.001,44.661,0.45,0.12,0.02,0.23,0.0,0.15
Morocco_2008,299600.0,67.1297333632086,0.262985534393454,18.0708043916648,446300.0,13446597,-0.272322395567155,446550.0,10.38,8.03,5.455,14.121,1.114,30.679,0.0,0.0,51.369,0.48,0.11,0.02,0.27,0.0,0.16
Morocco_2011,299883.0,67.1931436253641,0.24744045640085,17.5433564866682,446300.0,13389781,-0.0329152104023211,446550.0,11.01,8.44,5.191,11.465,1.638,36.574,0.0,7.11e-15,54.868,0.39,0.08,0.03,0.32,0.0,0.16
Morocco_2012,301038.0,67.4519381581896,0.247783615825412,17.799238180596,446300.0,13403725,0.1040849320643,446550.0,11.1,8.0,5.838,11.462,2.396,37.258,0.0,0.0,56.954,0.42,0.08,0.04,0.32,0.0,0.16
Switzerland_1992,16009.0,40.4993802018771,0.0599266644686203,10.3088871461459,39529.0,1782886,-1.00164912772938,41285.0,6.27,2.79,2.108,0.897,4.545,38.173,0.036,0.25,46.009,0.39,0.01,0.11,0.42,0.02,0.2
Switzerland_1994,15915.0,40.2615801057451,0.0590781701188986,10.3696020643072,39529.0,1826221,1.10468670967691,41285.0,6.2,2.75,2.11,0.778,4.684,34.82,0.041,0.243,42.676,0.36,0.01,0.11,0.38,0.02,0.19
Switzerland_1995,15868.0,40.1426800576792,0.059938845791162,10.6048723721824,39529.0,1844334,0.986943229323027,41285.0,6.14,2.73,1.989,0.798,5.145,35.201,0.039,0.241,43.413,0.32,0.01,0.12,0.38,0.02,0.19
Switzerland_2000,15691.0,39.6989247311828,0.0574748764381142,10.3883617963314,39525.0,1902230,0.668605976587862,41285.0,5.68,2.55,1.725,0.643,5.758,35.222,0.039,0.231,43.618,0.24,0.01,0.12,0.34,0.01,0.17
Switzerland_2002,15626.0,39.5364724337727,0.0566263163820459,10.3585254155808,39523.0,1928780,0.632759118688377,41285.0,5.69,2.48,1.691,0.596,5.896,35.025,0.041,0.219,43.468,0.21,0.01,0.12,0.34,0.01,0.17
Switzerland_2004,15250.0,38.125,0.0553208808664831,10.15,40000.0,1952321,0.599183036628842,41280.0,5.52,2.49,1.752,0.587,6.442,36.169,0.044,0.242,45.236,0.19,0.01,0.12,0.33,0.01,0.16
Switzerland_2005,15246.0,38.115,0.0552937395334675,10.215,40000.0,1962980,0.544480556307893,41280.0,5.55,2.54,1.847,0.636,6.614,36.379,0.058,0.254,45.788,0.19,0.01,0.12,0.33,0.02,0.15
Switzerland_2006,15247.0,38.1175,0.0549541051872937,10.2175,40000.0,1972769,0.497441284266265,41280.0,5.56,2.56,1.853,0.681,6.439,36.11,0.045,0.245,45.373,0.18,0.01,0.12,0.32,0.01,0.15
Switzerland_2008,15230.0,38.075,0.0538860674520074,10.1725,40000.0,1997270,0.750126519263765,41280.0,5.59,2.59,1.858,0.682,6.683,35.216,0.044,0.231,44.714,0.16,0.01,0.11,0.31,0.01,0.14
Switzerland_2009,15238.0,38.095,0.0531795611084415,10.1675,40000.0,2019904,1.12687374324922,41280.0,5.52,2.56,1.848,0.637,6.403,34.409,0.044,0.193,43.534,0.16,0.0,0.11,0.31,0.01,0.14
Switzerland_2010,15250.0,38.125,0.0525063111527098,10.165,40000.0,2042435,1.10927379689235,41280.0,5.53,2.56,1.955,0.65,7.16,35.022,0.046,0.216,45.049,0.16,0.0,0.12,0.31,0.01,0.14
Iraq_1993,95500.0,21.8350595605551,0.285759776205883,12.1178864576903,437370.0,5687081,3.54424591228081,438320.0,21.97,4.51,0.816,0.0,4.895,57.323,0.095,0.001,63.13,0.15,0.0,0.12,0.62,0.04,0.28
Uruguay_1992,148250.0,84.7046051879785,0.402307071408867,7.19917723688721,175020.0,334992,-2.34284418656465,176220.0,19.92,7.15,0.226,0.004,0.0,4.913,0.0,0.0,5.143,0.04,0.0,0.0,0.05,0.0,0.02
Uruguay_1993,148450.0,84.8188778425323,0.405749341370552,7.31344989144098,175020.0,327233,-2.3434195554191,176220.0,20.59,7.28,0.226,0.0,0.0,4.214,0.0,0.0,4.439,0.04,0.0,0.0,0.05,0.0,0.02
Uruguay_1994,148450.0,84.8188778425323,0.402785893808646,7.31344989144098,175020.0,319693,-2.33112950896859,176220.0,20.78,7.2,0.319,0.0,0.0,3.712,0.0,0.0,4.03,0.05,0.0,0.0,0.04,0.0,0.02
Uruguay_1995,148450.0,84.8188778425323,0.399845684556117,7.31344989144098,175020.0,312280,-2.34609390469384,176220.0,20.67,7.08,0.27,0.0,0.0,4.287,0.0,0.0,4.557,0.04,0.0,0.0,0.05,0.0,0.02
Uruguay_1996,148550.0,84.8760141698092,0.400076541775589,7.37058621871786,175020.0,304962,-2.37130425706122,176220.0,20.96,7.33,0.308,0.004,0.0,5.093,0.0,8.88e-16,5.405,0.05,0.0,0.0,0.05,0.0,0.02
Uruguay_1997,148840.0,85.0417095189121,0.406455874134164,7.54199520054851,175020.0,297641,-2.42991163945888,176220.0,20.7,7.17,0.351,0.004,0.0,5.159,0.0,8.88e-16,5.514,0.05,0.0,0.0,0.05,0.0,0.02
Uruguay_1998,148830.0,85.0359958861844,0.403601964073922,7.54199520054851,175020.0,289542,-2.75876980763867,176220.0,20.25,6.97,0.392,0.004,0.004,5.24,0.0,0.0,5.639,0.06,0.0,0.0,0.05,0.0,0.02
Uruguay_2003,148420.0,84.8017369443492,0.39068369646882,7.42772254599474,175020.0,247267,-3.49469728863655,176220.0,21.31,7.11,0.457,0.004,0.11,3.957,0.0,0.0,4.527,0.05,0.0,0.0,0.04,0.0,0.02
Uruguay_2004,148420.0,84.8017369443492,0.390929121242457,7.42772254599474,175020.0,238498,-3.61077999097282,176220.0,21.88,7.46,0.267,0.004,0.194,5.1,0.0,8.88e-16,5.565,0.03,0.0,0.0,0.05,0.0,0.02
Uruguay_2005,147400.0,84.218946406125,0.391116010424144,7.42772254599474,175020.0,230075,-3.595558182408,176220.0,22.04,7.5,0.264,0.004,0.183,5.276,0.0,8.88e-16,5.727,0.03,0.0,0.0,0.05,0.0,0.02
Uruguay_2006,147400.0,84.218946406125,0.390959218442449,7.42772254599474,175020.0,222154,-3.50345076532047,176220.0,22.79,7.92,0.262,0.007,0.213,6.115,0.0,8.88e-16,6.597,0.03,0.0,0.0,0.05,0.0,0.02
Uruguay_2007,145910.0,83.3676151296995,0.387962706334152,7.38201348417324,175020.0,214699,-3.41337878596812,176220.0,22.32,7.8,0.257,0.011,0.194,5.485,0.0,0.001,5.948,0.02,0.0,0.0,0.05,0.0,0.02
Uruguay_2008,145530.0,83.1504970860473,0.401391811127779,7.65626785510227,175020.0,207681,-3.3233798607748,176220.0,22.82,7.93,0.251,0.004,0.172,7.775,0.0,0.0,8.202,0.02,0.0,0.0,0.07,0.0,0.03
Uruguay_2009,147800.0,84.4474917152325,0.495984052067277,9.49034396069021,175020.0,201001,-3.26933654332087,176220.0,22.41,7.94,0.417,0.004,0.121,7.405,0.0,8.88e-16,7.947,0.04,0.0,0.0,0.07,0.0,0.03
Uruguay_2010,146170.0,83.5161695806194,0.559749627354348,10.7473431607816,175020.0,194603,-3.23482972995644,176220.0,21.37,7.92,0.329,0.004,0.15,5.815,0.0,0.0,6.298,0.03,0.0,0.0,0.05,0.0,0.02
Uruguay_2012,143780.0,82.1506113587019,0.534064571273533,10.3245343389327,175020.0,182302,-3.26850638269817,176220.0,21.06,8.28,0.341,0.007,0.106,8.138,0.0,1.78e-15,8.592,0.02,0.0,0.0,0.07,0.0,0.02
Uruguay_2013,152590.0,87.1843217917952,0.51719268048655,10.0331390698206,175020.0,176451,-3.26214351184058,176220.0,21.19,8.25,0.333,0.011,0.099,7.05,0.0,0.0,7.492,0.02,0.0,0.0,0.06,0.0,0.02
Cyprus_1993,1596.0,17.2727272727273,0.134389128968601,11.6450216450216,9240.0,259430,0.955481103958176,9250.0,0.56,0.37,0.747,0.074,0.002,4.888,0.0,0.048,5.759,0.13,0.0,0.0,0.05,0.0,0.03
Cyprus_1996,1431.0,15.487012987013,0.115853722692249,10.7251082251082,9240.0,273399,1.76903676818505,9250.0,0.6,0.38,0.811,0.043,0.001,5.326,0.0,0.041,6.222,0.13,0.0,0.0,0.06,0.0,0.03
Cyprus_1997,1432.0,15.4978354978355,0.113370115637518,10.7142857142857,9240.0,278033,1.680754504304,9250.0,0.61,0.36,0.78,0.045,0.001,5.444,0.0,0.04,6.31,0.12,0.0,0.0,0.06,0.0,0.03
Cyprus_1998,1422.0,15.3896103896104,0.110134013222818,10.6168831168831,9240.0,282514,1.59882951989632,9250.0,0.62,0.37,0.74,0.062,0.001,5.767,0.0,0.037,6.607,0.11,0.0,0.0,0.06,0.0,0.03
Cyprus_1999,1442.0,15.6060606060606,0.110237434474252,10.8333333333333,9240.0,286895,1.53881882796212,9250.0,0.62,0.37,0.74,0.072,0.001,6.019,0.0,0.042,6.874,0.11,0.0,0.0,0.06,0.0,0.03
Cyprus_2000,1442.0,15.6060606060606,0.109239311889581,10.9415584415584,9240.0,291280,1.51687087068708,9250.0,0.64,0.36,0.763,0.117,0.002,6.199,0.0,0.039,7.12,0.11,0.0,0.0,0.06,0.0,0.03
Cyprus_2001,1415.0,15.3138528138528,0.104316077715478,10.6493506493506,9240.0,295739,1.51923047239648,9250.0,0.66,0.38,0.745,0.127,0.0,6.081,0.0,0.041,6.994,0.1,0.0,0.0,0.06,0.0,0.03
Cyprus_2002,1400.0,15.1515151515152,0.101926091103204,10.6060606060606,9240.0,300280,1.52380641136587,9250.0,0.68,0.4,0.766,0.127,0.0,6.238,0.0,0.053,7.184,0.1,0.0,0.0,0.06,0.0,0.03
Cyprus_2004,1570.0,16.991341991342,0.115214067737857,12.4458874458874,9240.0,313886,2.29641797654876,9250.0,0.67,0.39,0.808,0.137,0.001,6.777,0.0,0.078,7.801,0.09,0.0,0.0,0.06,0.0,0.03
Cyprus_2005,1560.0,16.8831168831169,0.111240180346912,12.2294372294372,9240.0,320898,2.20934529630684,9250.0,0.67,0.36,0.788,0.152,0.001,6.941,0.0,0.073,7.955,0.08,0.0,0.0,0.06,0.0,0.03
Cyprus_2006,1670.0,18.0735930735931,0.119118407570895,13.3116883116883,9240.0,327660,2.08531697669029,9250.0,0.67,0.36,0.821,0.151,0.001,7.128,0.0,0.082,8.183,0.08,0.0,0.0,0.06,0.0,0.03
Cyprus_2008,1472.0,15.9307359307359,0.103283337801419,11.8831168831169,9240.0,340382,1.84785223780757,9250.0,0.68,0.36,0.818,0.111,0.001,7.702,0.0,0.082,8.714,0.07,0.0,0.0,0.07,0.0,0.03
Cyprus_2012,1185.0,12.8246753246753,0.075055104597976,9.06926406926407,9240.0,363916,1.60130614843276,9250.0,0.69,0.38,0.505,0.001,0.001,6.732,0.0,0.023,7.262,0.04,0.0,0.0,0.06,0.0,0.02
Cyprus_2013,1249.0,13.517316017316,0.0810456034310191,9.9025974025974,9240.0,369621,1.55550845606003,9250.0,0.69,0.34,0.752,0.001,0.001,5.814,0.0,0.013,6.581,0.05,0.0,0.0,0.05,0.0,0.02
Qatar_1993,640.0,5.51248923341947,0.0245095035600054,1.03359173126615,11610.0,30537,-6.37461353701108,11610.0,4.05,0.12,0.222,0.0,25.912,4.551,0.0,0.0,30.684,0.04,0.0,0.64,0.05,0.0,0.13
Qatar_1994,650.0,5.59862187769165,0.0264229790486102,1.11972437553833,11610.0,28521,-6.82984050933094,11610.0,4.63,0.15,0.19,0.0,25.915,4.199,0.0,0.0,30.304,0.03,0.0,0.63,0.05,0.0,0.13
Qatar_1995,650.0,5.59862187769165,0.0262570035507548,1.11972437553833,11610.0,26666,-6.72513123517364,11610.0,4.78,0.16,0.191,0.0,25.915,5.192,0.0,0.0,31.298,0.03,0.0,0.61,0.06,0.0,0.13
Qatar_1997,660.0,5.68475452196382,0.0253670415785325,1.11972437553833,11610.0,23799,-5.19485693744534,11610.0,7.57,0.14,0.274,0.0,28.096,8.42,0.0,0.0,36.789,0.04,0.0,0.64,0.09,0.0,0.15
Qatar_1998,660.0,5.68475452196382,0.0245518809573723,1.11972437553833,11610.0,22985,-3.48017337297843,11610.0,7.77,0.14,0.387,0.0,20.02,11.314,0.0,0.001,31.722,0.06,0.0,0.45,0.11,0.0,0.13
Qatar_1999,660.0,5.68475452196382,0.0236206022526787,1.11972437553833,11610.0,22631,-1.5521181459582,11610.0,8.22,0.14,0.399,0.0,22.383,7.973,0.0,0.001,30.756,0.06,0.0,0.48,0.08,0.0,0.13
Qatar_2002,663.0,5.71059431524548,0.0217388461739631,1.14556416881998,11610.0,21377,-2.42167201832861,11610.0,8.68,0.15,0.498,0.0,24.992,14.638,0.575,0.0,40.703,0.06,0.0,0.51,0.14,0.2,0.16
Qatar_2003,645.0,5.55555555555556,0.0182613597567269,0.99052540913006,11610.0,20832,-2.58253116709849,11610.0,9.95,0.16,0.509,0.0,26.791,13.425,0.575,0.0,41.3,0.06,0.0,0.53,0.13,0.2,0.15
Qatar_2004,646.0,5.56416881998277,0.0175694219357262,0.999138673557278,11610.0,20679,-0.737157345453429,11610.0,10.91,0.17,0.498,0.0,32.837,8.801,0.575,0.0,42.711,0.05,0.0,0.62,0.08,0.18,0.15
Qatar_2005,646.0,5.56416881998277,0.0161025454515168,0.999138673557278,11610.0,20855,0.847503507728421,11610.0,10.86,0.18,0.523,0.0,31.815,10.853,7.5,0.0,50.69,0.05,0.0,0.59,0.1,2.26,0.17
Qatar_2008,660.0,5.68475452196382,0.0121479375838967,1.20585701981051,11610.0,22784,4.72727065402887,11610.0,14.16,0.37,1.36,0.0,41.564,14.414,6.918,0.001,64.257,0.12,0.0,0.71,0.13,1.91,0.2
Qatar_2011,660.0,5.68475452196382,0.0080013122152032,1.20585701981051,11610.0,23534,-1.66867178785448,11610.0,19.23,0.44,1.769,0.0,66.681,10.124,1.074,0.0,79.648,0.13,0.0,1.05,0.09,0.3,0.23
Qatar_2012,660.0,5.68475452196382,0.0073263830379579,1.20585701981051,11610.0,22702,-3.59931577085895,11610.0,20.65,0.45,1.913,0.0,81.667,7.372,1.352,0.0,92.304,0.14,0.0,1.25,0.06,0.37,0.26
Italy_1992,160540.0,54.5850192104995,0.156804649648993,30.2607867804563,294110.0,18897182,0.129319782400166,301340.0,47.87,25.98,16.427,58.065,94.458,261.299,3.956,5.11,439.315,3.07,0.69,2.38,2.84,1.67,1.95
Italy_1993,159780.0,54.3266124919248,0.154057196630524,29.7507735201115,294110.0,18889575,-0.0402627836136495,301340.0,47.62,25.77,14.065,52.079,96.872,259.336,4.18,5.073,431.605,2.53,0.61,2.38,2.82,1.79,1.89
Italy_1994,159100.0,54.0954064805685,0.150443886005342,29.0707558396518,294110.0,18867028,-0.119433428267643,301340.0,48.09,25.07,13.791,54.772,92.794,255.512,4.07,4.858,425.797,2.33,0.64,2.26,2.77,1.72,1.85
Italy_1995,157020.0,53.3881880928904,0.146525366181474,28.3193363027439,294110.0,18836766,-0.160524993841892,301340.0,48.34,25.84,15.31,58.417,102.913,264.199,4.002,4.985,449.826,2.44,0.66,2.44,2.83,1.7,1.92
Italy_1996,153330.0,52.1335554724423,0.145713810581863,28.1629322362381,294110.0,18802959,-0.179634729482643,301340.0,49.2,26.1,13.988,53.524,106.19,261.84,3.85,4.637,444.029,2.19,0.59,2.41,2.73,1.62,1.84
Italy_1997,153490.0,52.1879568868791,0.146534625813756,28.3295365679508,294110.0,18774128,-0.153449923658716,301340.0,49.69,25.75,14.233,54.146,109.923,262.769,4.013,4.67,449.754,2.16,0.6,2.49,2.69,1.65,1.85
Italy_1998,153450.0,52.1743565332699,0.145068483644298,28.0609295841692,294110.0,18749929,-0.128978608867812,301340.0,49.44,26.15,14.538,54.867,118.555,265.487,3.887,4.612,461.946,2.22,0.63,2.64,2.7,1.68,1.91
Italy_2000,157990.0,53.7179966679134,0.150132693933798,29.0537553976403,294110.0,18690180,-0.165730442662919,301340.0,50.9,26.7,15.862,56.032,134.813,255.591,3.262,4.933,470.493,2.21,0.62,2.85,2.49,1.21,1.86
Italy_2002,155020.0,52.7081704124307,0.146364751702967,28.3533371867669,294110.0,18640786,-0.127049090853229,301340.0,50.18,26.31,16.289,60.016,135.865,257.677,2.843,5.315,478.005,2.07,0.63,2.76,2.48,0.99,1.84
Italy_2003,152730.0,51.9295501683044,0.145235615474346,28.1765325898473,294110.0,18611507,-0.157193040594564,301340.0,50.21,25.69,16.938,65.126,149.024,255.95,3.384,5.543,495.965,2.0,0.64,2.92,2.4,1.17,1.81
Italy_2004,149070.0,50.6799483239274,0.138868525634486,27.0585435506901,294140.0,18626218,0.0790112756099504,301340.0,49.5,27.02,17.408,72.217,154.662,248.802,2.646,5.833,501.568,1.92,0.66,2.94,2.26,0.85,1.75
Italy_2008,141620.0,48.1471408172979,0.122710598578227,24.3795471544163,294140.0,18715453,0.137157224070189,301340.0,49.35,18.66,16.127,68.139,167.142,219.441,2.596,5.458,478.903,1.42,0.51,2.85,1.96,0.72,1.49
Italy_2012,139326.0,47.3672400897532,0.114517734915324,23.118243013531,294140.0,18737779,-0.198103561162626,301340.0,47.28,16.75,10.071,66.959,147.714,172.402,2.528,3.773,403.447,0.73,0.45,2.27,1.5,0.69,1.15
Netherlands_1992,19910.0,58.9751184834123,0.058461301206559,26.095971563981,33760.0,4622058,-1.29312281074979,41530.0,29.54,15.99,0.449,31.239,79.3,57.125,0.752,1.15,170.015,0.08,0.37,2.0,0.62,0.32,0.75
Netherlands_1994,19880.0,58.8862559241706,0.0580103762054648,26.2736966824645,33760.0,4418916,-2.29248303794429,41530.0,28.16,16.04,0.463,34.655,78.7,55.004,0.619,1.347,170.788,0.08,0.4,1.92,0.6,0.26,0.74
Netherlands_1995,19710.0,58.382701421801,0.0575316466311353,26.2144549763033,33760.0,4313040,-2.42514252326674,41530.0,27.45,15.65,0.428,34.701,81.003,54.318,0.552,1.298,172.3,0.07,0.39,1.92,0.58,0.23,0.73
Netherlands_1998,19660.0,58.2345971563981,0.0577170072995039,26.6883886255924,33760.0,3988053,-2.61800187422288,41530.0,25.09,15.02,0.432,33.088,83.208,57.125,0.419,1.191,175.463,0.07,0.38,1.85,0.58,0.18,0.72
Netherlands_1999,19730.0,58.4419431279621,0.0576805210906661,26.8364928909953,33760.0,3887534,-2.55281184330771,41530.0,24.19,14.78,0.517,29.036,81.289,57.678,0.308,1.109,169.937,0.08,0.33,1.76,0.57,0.14,0.69
Netherlands_2000,19670.0,58.2642180094787,0.0578038776409542,27.0734597156398,33760.0,3790157,-2.53675804093516,41530.0,23.18,14.32,0.469,30.337,81.326,57.508,0.351,1.094,171.085,0.07,0.34,1.72,0.56,0.13,0.68
Netherlands_2001,19560.0,57.9383886255924,0.0571410164306795,26.9549763033175,33760.0,3695515,-2.52875208132313,41530.0,22.58,13.68,0.478,32.356,83.39,58.557,0.254,1.176,176.211,0.06,0.36,1.74,0.56,0.09,0.69
Netherlands_2003,19490.0,57.7310426540284,0.0567220278199254,27.1327014218009,33760.0,3373027,-5.32300620698951,41530.0,20.8,12.99,0.434,33.694,83.107,59.537,1.127,1.11,179.009,0.05,0.33,1.63,0.56,0.39,0.65
Netherlands_2004,19230.0,56.9609004739336,0.0558387141268619,26.8364928909953,33760.0,3189732,-5.587366006271,41530.0,20.42,13.63,0.446,33.228,85.427,59.596,1.08,1.119,180.896,0.05,0.3,1.62,0.54,0.35,0.63
Netherlands_2005,19494.0,57.7428909952607,0.069249189538809,33.3975118483412,33760.0,3009850,-5.80466570963255,41530.0,19.02,13.59,0.421,31.995,82.843,59.339,1.161,1.163,176.922,0.04,0.28,1.54,0.53,0.35,0.6
Netherlands_2007,19196.0,56.8601895734597,0.0654467998209481,31.6883886255924,33760.0,2674876,-5.80546061416679,41540.0,18.21,12.12,0.403,32.719,77.784,58.617,1.211,1.147,171.881,0.04,0.26,1.36,0.52,0.35,0.55
Netherlands_2008,19144.0,56.7061611374408,0.064694156209467,31.3921800947867,33760.0,2532774,-5.45878793604429,41540.0,18.33,8.62,0.399,31.729,81.492,59.07,1.0,1.172,174.862,0.04,0.24,1.39,0.53,0.28,0.55
Netherlands_2009,19293.0,57.1475118483412,0.0648562809501609,31.5936018957346,33760.0,2400728,-5.35431200819284,41540.0,18.14,8.56,0.416,29.238,81.913,55.794,1.127,1.051,169.539,0.04,0.22,1.42,0.51,0.31,0.54
Netherlands_2011,19087.0,56.587607471094,0.0637360751120317,31.3963830418026,33730.0,2149866,-5.62452528094786,41540.0,17.48,8.21,0.351,29.405,79.945,56.4,0.977,1.193,168.271,0.03,0.2,1.25,0.5,0.28,0.49
Netherlands_2012,18948.0,56.1755114141714,0.0624450595498468,30.9042395493626,33730.0,2030379,-5.71830394809553,41540.0,17.19,8.29,0.308,31.74,76.253,54.31,0.864,1.225,164.7,0.02,0.21,1.17,0.47,0.24,0.47
Netherlands_2013,18417.0,54.6174377224199,0.0603403338067851,29.982206405694,33720.0,1914254,-5.88944845347647,41500.0,17.27,8.2,0.274,32.444,76.947,52.679,1.137,1.204,164.685,0.02,0.22,1.17,0.45,0.31,0.47
Israel_1994,5770.0,26.6635859519408,0.0659570423873788,16.0351201478743,21640.0,491062,1.58190194072,22070.0,9.47,1.92,1.506,16.017,0.044,29.908,0.0,0.0,47.475,0.25,0.19,0.0,0.32,0.0,0.21
Israel_1998,5630.0,26.0166358595194,0.0575736806031528,15.5268022181146,21640.0,524715,1.76713989341693,22070.0,10.22,2.16,2.189,24.791,0.022,29.008,0.0,0.0,56.01,0.33,0.28,0.0,0.29,0.0,0.23
Israel_2002,5610.0,25.9242144177449,0.053113837552415,15.8040665434381,21640.0,562318,1.62701998244198,22070.0,7.61,2.2,1.821,29.257,0.015,28.209,0.0,0.0,59.301,0.23,0.31,0.0,0.27,0.0,0.23
Israel_2003,5630.0,26.0166358595194,0.0531202435312024,16.1275415896488,21640.0,569619,1.2900190115388,22070.0,6.25,2.27,1.885,29.726,0.015,30.789,0.0,0.0,62.415,0.22,0.29,0.0,0.29,0.0,0.23
Israel_2006,5145.0,23.775415896488,0.0448766973059552,14.3715341959335,21640.0,587811,1.03457571884887,22070.0,7.7,2.34,2.265,29.922,4.254,25.708,0.0,0.0,62.149,0.22,0.24,0.08,0.23,0.0,0.2
Israel_2007,5088.0,23.5120147874307,0.0429561790266101,14.0018484288355,21640.0,593922,1.03425299510449,22070.0,7.8,2.51,2.271,30.309,5.089,25.131,0.0,0.0,62.8,0.2,0.24,0.09,0.22,0.0,0.2
Israel_2011,5174.0,23.909426987061,0.0396794165486122,13.9787430683919,21640.0,623306,1.08348944252337,22070.0,8.07,2.39,2.251,29.001,9.343,28.0,0.0,0.0,68.595,0.17,0.2,0.15,0.25,0.0,0.2
Israel_2012,5205.0,24.0526802218115,0.0388884596564424,13.9556377079482,21640.0,630117,1.08679464768377,22070.0,8.06,2.48,2.252,32.575,4.814,35.143,0.0,0.001,74.785,0.16,0.22,0.07,0.31,0.0,0.21
Malaysia_1993,68848.0,20.9551057677675,0.0523194032922068,3.05828640998326,328550.0,9254175,0.075270036011308,330800.0,22.52,7.43,3.425,5.386,22.027,50.29,5.591,0.0,86.719,0.62,0.06,0.54,0.55,2.39,0.38
Malaysia_1994,69787.0,21.2409070156749,0.0508948344306321,3.05189468878405,328550.0,9238188,-0.172903852069748,330800.0,23.49,7.5,4.007,6.232,22.391,52.787,5.214,0.0,90.631,0.68,0.07,0.55,0.57,2.2,0.39
Malaysia_1997,70623.0,21.4953583929387,0.0467219142052446,3.02328412722569,328550.0,9148318,-0.387407392593207,330800.0,25.81,8.42,5.207,6.375,35.442,69.242,5.818,0.001,122.085,0.79,0.07,0.8,0.71,2.4,0.5
Malaysia_1998,70557.0,21.4752701263126,0.0452034971373488,3.00015218383808,328550.0,9106771,-0.455183447585662,330800.0,34.76,10.02,5.325,6.284,35.94,59.701,6.987,0.001,114.238,0.81,0.07,0.8,0.61,3.02,0.47
Malaysia_2003,78700.0,23.9537361132248,0.0737288078318016,5.47861817075027,328550.0,8824122,-0.53195014547093,330800.0,28.43,10.42,8.21,18.214,61.881,62.222,5.994,0.0,156.521,0.97,0.18,1.21,0.58,2.08,0.57
Malaysia_2004,78700.0,23.9537361132248,0.0723162999252651,5.47861817075027,328550.0,8766488,-0.655283770511517,330800.0,31.81,11.13,8.197,31.719,59.218,67.615,4.353,0.0,171.102,0.9,0.29,1.12,0.61,1.4,0.6
Malaysia_2005,78700.0,23.9537361132248,0.0709636776752488,5.47861817075027,328550.0,8701747,-0.741245998009808,330800.0,33.27,11.52,8.062,26.11,64.08,68.799,14.282,0.0,181.333,0.84,0.23,1.19,0.62,4.3,0.61
Malaysia_2006,78700.0,23.9537361132248,0.0696501003387084,5.47861817075027,328550.0,8633268,-0.790069765851386,330800.0,30.7,11.52,8.604,26.626,69.546,62.325,11.684,0.0,178.785,0.82,0.22,1.26,0.56,3.5,0.58
Malaysia_2007,78700.0,23.9537361132248,0.0683706195039043,5.47861817075027,328550.0,8560782,-0.843157131996971,330800.0,33.07,12.02,8.346,29.934,65.438,68.827,9.911,0.0,182.455,0.74,0.23,1.15,0.61,2.84,0.58
Malaysia_2008,78700.0,23.9537361132248,0.0671295647964208,5.47861817075027,328550.0,8483892,-0.902223434421311,330800.0,32.83,12.73,8.863,38.037,72.633,70.211,12.242,0.0,201.985,0.78,0.29,1.24,0.63,3.38,0.63
Malaysia_2010,78700.0,23.9537361132248,0.064770745386056,5.47861817075027,328550.0,8316254,-1.02933268041336,330800.0,34.63,13.01,7.413,55.337,60.808,73.375,19.002,0.0,215.935,0.59,0.4,0.98,0.65,5.18,0.65
